id,username,created_at,lng,lat,text
1517276948577280006,Railfan_007,Thu Apr 21 22:59:48 +0000 2022,-73.9685415,40.780709,@A320Lga @Union_Tpke @jeremyzorek Holding lights are currently bagged at 34th Street Penn. Is MTA adding them or re… https://t.co/GEfXfVTzJZ
1517276950053728259,schnoggo,Thu Apr 21 22:59:49 +0000 2022,-93.2620465,44.9706105,@Diadexxus Grandma's pressure cooker and beer. #goals
1517276949780959233,Jerome50001,Thu Apr 21 22:59:49 +0000 2022,-166.5996925,23.6913645,@LoserMcNerd (ur on a leaf!!!) https://t.co/5Tx9Jf3NEe
1517276950238314497,MacleodRacing,Thu Apr 21 22:59:49 +0000 2022,-81.35318233,27.4498654,Just posted a photo @ Sebring International Raceway https://t.co/0Giv1WL0a8
1517276950594789377,23thalegend,Thu Apr 21 22:59:49 +0000 2022,-82.44269399999999,27.9965945,And I don’t really care what a company ass kisser like you thinks
1517276951333027840,mikealelliott,Thu Apr 21 22:59:49 +0000 2022,-76.593943,24.074967,@djnikostar @charliemizza @oldmanebro Which is also likely shift FL further to the GOP. The data indicates that tho… https://t.co/o4N0ZE6VJN
1517276953513848833,RideWithTyler,Thu Apr 21 22:59:50 +0000 2022,-111.54702900000001,39.499762000000004,@CriddleBenjamin He would be perfect for Big 12 commissioner.
1517276954700955648,Dan_Glorious,Thu Apr 21 22:59:50 +0000 2022,-87.732013,41.8335845,Anyone ever get a cortisone shot in the knee ? Was it painful ?
1517276955518898178,WxFanaticCC,Thu Apr 21 22:59:50 +0000 2022,-100.0768885,31.1688935,@SAMT_WX Textbook! Bet we all see that those tumbling tomorrow
1517276955636383744,kellyjoeray,Thu Apr 21 22:59:50 +0000 2022,-79.42086499999999,38.003375500000004,@Bob20560198 Amen… unfortunately there are a lot of democratic socialists in our republic!
1517276955271475203,GregoryLittley,Thu Apr 21 22:59:50 +0000 2022,-73.940713,40.754354,Thursday https://t.co/HK5KCpxKQS
1517276956621885441,shatts35,Thu Apr 21 22:59:50 +0000 2022,-118.4119065,34.0207895,@VeniceMase @LAIreland that was the most enjoyable @ScottKaplan bit I've heard in months!!
1517276957741764608,VoteDarlene,Thu Apr 21 22:59:51 +0000 2022,-111.8998045,40.706168,Are you...Fired Up! and Ready to Go!I am! See you tomorrow! #GoTeamBlue#Demfun #votedarlene #utdem @UtahDemocrats… https://t.co/29Ao4BaMad
